105677.8432844057,64448.03830817773,6.296545635139609,3.309364962431234,1300,85000
km,fuel,age,price
-0.30378,-1,-0.69395,0.20179
-0.18120,-1,0.51474,0.12784
0.22223,-1,0.21256,0.12784
0.71875,-1,0.81691,0.07993
1.84254,-1,0.81691,0.07993
-0.39843,-1,-0.69395,0.13978
0.47825,1,2.02560,0.06213
-1.10442,-1,-0.99613,0.18148
-0.47601,1,1.42126,0.07527
0.50152,-1,-0.08961,0.14217
-0.55359,1,-0.99613,0.15149
0.36188,-1,0.81691,0.07407
-0.30533,1,1.42126,0.09797
1.35492,-1,0.51474,0.07049
-0.22775,-1,0.81691,0.14576
-0.46360,-1,-0.69395,0.16368
0.39291,-1,0.21256,0.09188
-1.24872,-1,-1.29830,0.24241
-0.35188,-1,0.21256,0.13489
0.55583,-1,0.51474,0.13381
1.30837,-1,1.42126,0.07407
0.54807,-1,-0.39178,0.21135
-1.02684,-1,-0.99613,0.18626
-1.01922,-1,-1.29830,0.29391
1.32389,-1,1.11908,0.08841
1.26027,-1,1.11908,0.06691
-0.87168,-1,-0.08961,0.13967
-0.93374,-1,-1.29830,0.27121
0.88943,-1,0.81691,0.07288
0.92046,-1,1.11908,0.06452
-0.77288,-1,-0.99613,0.18746
-0.97253,-1,-0.69395,0.18638
-0.60635,-1,-0.69395,0.18507
-1.25183,-1,-1.60047,0.24719
-0.92598,1,0.51474,0.18757
0.47049,-1,0.51474,0.07993
-0.52256,-1,-0.39178,0.17563
1.63422,-1,0.51474,0.09797
0.56359,-1,-0.08961,0.08244
-1.16017,-1,-0.99613,0.20691
0.82737,-1,1.11908,0.06571
0.03603,-1,-0.39178,0.16010
-1.32418,-1,-1.60047,0.31768
-0.19361,1,0.51474,0.30585
1.72732,-1,1.11908,0.06798
-0.63893,-1,-0.69395,0.18638
-1.25746,-1,-0.99613,0.19833
1.51009,-1,0.81691,0.05854
0.22223,-1,-0.99613,0.24970
-1.63663,1,-1.90264,0.22927
0.92046,-1,0.21256,0.13381
-0.39843,1,0.21256,0.18757
-0.20447,-1,0.51474,0.09797
0.20671,-1,-0.39178,0.16129
0.45497,-1,1.42126,0.07168
0.53256,-1,0.21256,0.15173
1.11675,-1,1.11908,0.09188
0.22223,-1,0.21256,0.09677
-0.01052,1,1.42126,0.07993
-1.28053,-1,-1.29830,0.28196
1.43251,-1,1.11908,0.07407
-0.43765,-1,-0.69395,0.19940
1.61870,-1,-0.08961,0.07885
1.81126,-1,1.72343,0.04062
1.04460,-1,0.81691,0.07407
0.29981,-1,0.51474,0.11577
-1.51871,-1,-1.60047,0.36559
0.37584,-1,-0.39178,0.13967
0.62565,-1,-0.08961,0.10394
-1.01772,-1,-1.29830,0.21135
-1.48457,1,-1.60047,0.22330
-0.15017,1,1.11908,0.16965
0.14545,-1,-0.08961,0.13381
-1.63741,-1,-1.60047,0.29391
-0.30533,-1,-0.69395,0.16368
0.19120,-1,-0.08961,0.15771
-0.22775,-1,0.51474,0.10992
0.80378,-1,1.11908,0.07993
-0.50704,-1,-1.29830,0.22222
-0.95702,-1,-1.29830,0.35472
0.05155,-1,0.51474,0.15173
1.30837,-1,1.72343,0.05615
-0.78634,-1,-0.69395,0.19355
1.23079,-1,0.81691,0.08602
-1.33085,-1,-1.60047,0.28065
-0.28981,-1,0.51474,0.09797
1.38596,-1,1.11908,0.05615
0.29981,-1,-0.08961,0.16965
0.03603,-1,-0.08961,0.09200
-1.44558,-1,-0.99613,0.19701
-0.48842,-1,-0.39178,0.16010
-0.47601,-1,-0.69395,0.24731
1.54100,-1,0.81691,0.02748
-1.49111,1,-1.60047,0.48798
-0.22775,-1,-0.69395,0.18578
0.70324,1,1.72343,0.06081
-0.40231,-1,-0.69395,0.19940
1.23079,-1,1.42126,0.06798
-1.51561,1,-1.60047,0.65711
0.76530,1,0.51474,0.06691
1.69628,-1,1.11908,0.05017
-1.63198,1,-1.90264,0.39665
11.23885,-1,-0.39178,0.15173
1.07563,-1,1.42126,0.07885
0.54807,-1,0.81691,0.08005
-0.24016,-1,-0.99613,0.17431
-0.07274,-1,-0.69395,0.14564
1.07873,-1,0.81691,0.07766
-0.92598,-1,-0.69395,0.16965
-1.06563,-1,-1.29830,0.20191
-1.28286,-1,-1.29830,0.36667
-0.75530,-1,-0.39178,0.13978
-0.08810,-1,-0.08961,0.13262
0.22223,-1,-0.08961,0.15161
-0.32085,-1,-0.08961,0.12186
0.71875,-1,1.11908,0.07395
0.74978,-1,0.81691,0.09080
-1.33484,1,-1.60047,0.32975
0.48601,-1,0.81691,0.06691
1.96006,-1,1.42126,0.05854
0.06706,-1,0.51474,0.12186
-1.17425,-1,-0.99613,0.19952
0.92046,-1,0.81691,0.08005
-0.13465,-1,0.51474,0.09785
-1.54664,-1,-1.90264,0.48507
0.90495,-1,1.11908,0.07766
0.26102,-1,-0.08961,0.13381
-0.61230,-1,-0.99613,0.19940
0.37739,-1,0.81691,0.07885
-0.04155,-1,0.21256,0.13023
-1.29838,-1,-1.29830,0.19474
-0.01052,-1,0.21256,0.09200
-1.18385,-1,-1.60047,0.31741
0.74978,-1,0.81691,0.06810
-0.70875,-1,0.81691,0.16965
1.38596,-1,1.42126,0.05854
-0.04931,-1,0.51474,0.09797
-1.60870,-1,-1.90264,0.36667
-0.92179,-1,-0.99613,0.16356
-0.08965,-1,-0.39178,0.15520
0.68772,-1,1.72343,0.07407
0.34636,-1,0.21256,0.13262
-1.07891,-1,-0.99613,0.24719
1.09115,-1,1.72343,0.07168
0.02638,-1,-0.99613,0.16356
0.50804,-1,0.21256,0.10382
-1.26679,-1,-1.60047,0.36079
1.12218,-1,0.81691,0.07049
0.22223,-1,-0.08961,0.10394
1.16873,-1,1.72343,0.05137
-0.56135,-1,-0.99613,0.25329
0.41308,-1,-0.39178,0.11947
0.06706,-1,-0.39178,0.14217
-0.09033,-1,-0.69395,0.15161
-1.40699,1,-0.99613,0.18746
-0.56911,1,1.72343,0.09200
-0.01052,-1,-0.39178,0.13978
-1.01132,-1,-1.60047,0.19056
1.15321,-1,1.42126,0.05496
-1.27200,-1,-0.99613,0.20550
0.85840,-1,0.81691,0.05556
-0.10362,-1,-0.39178,0.19701
0.24550,-1,0.51474,0.12784
-0.15792,-1,0.21256,0.12652
-0.84064,-1,-0.39178,0.19713
-0.65709,1,2.02560,0.09546
1.18424,-1,0.81691,0.07168
-0.08965,-1,0.51474,0.11338
0.71267,-1,0.21256,0.12067
0.00500,-1,-0.08961,0.19355
0.10227,-1,0.21256,0.13977
0.93598,-1,0.81691,0.08602
0.14465,-1,0.81691,0.12425
-0.32085,-1,-0.69395,0.25329
0.85064,-1,1.42126,0.07168
-0.19671,-1,-0.08961,0.20550
1.13769,-1,1.72343,0.10992
0.94289,-1,1.72343,0.09200
0.22223,-1,-0.08961,0.10394
2.06868,-1,1.72343,0.06810
-0.94150,-1,-0.08961,0.13859
-0.24326,-1,0.51474,0.18746
-0.29354,-1,-0.99613,0.21135
1.55664,-1,0.51474,0.05603
-0.35188,-1,-0.39178,0.15161
-1.09666,-1,-1.29830,0.18757
-0.56911,-1,-0.08961,0.15054
1.23079,-1,1.72343,0.07288
-1.63679,-1,1.42126,0.08602
1.04460,-1,0.81691,0.08005
-0.41394,-1,-0.39178,0.15173
-1.63958,-1,-1.90264,0.34170
1.46354,-1,0.21256,0.08602
-0.35188,1,-0.69395,0.21744
0.38861,-1,0.81691,0.10382
-0.08810,-1,-0.39178,0.12186
0.62565,-1,1.11908,0.08961
1.96006,-1,0.81691,0.06213
-0.87943,-1,0.51474,0.13130
-0.55359,-1,-0.39178,0.14576
-1.32941,-1,1.42126,0.04421
0.39291,-1,1.42126,0.06213
-0.54583,-1,-0.08961,0.13978
-0.93857,-1,-0.99613,0.18638
-0.98805,-1,-1.29830,0.23775
-0.73436,-1,-0.99613,0.19355
-0.82008,-1,-0.99613,0.17479
-1.28972,-1,-1.60047,0.25914
0.29826,-1,-0.39178,0.12772
-1.23631,-1,-1.60047,0.22939
-0.87633,-1,-0.99613,0.20896
0.28429,-1,1.11908,0.09200
-0.86392,1,-1.29830,0.30108
-1.00512,-1,-0.99613,0.23524
-1.32941,-1,-1.29830,0.18757
-0.24326,-1,-0.08961,0.15878
1.54112,-1,0.51474,0.07407
0.37739,-1,0.81691,0.07407
-1.05011,-1,-1.29830,0.16965
-0.70875,-1,-0.39178,0.15173
-0.12449,-1,-0.69395,0.21027
-0.78959,-1,-0.69395,0.16607
1.30837,-1,0.51474,0.07049
-0.96015,-1,-0.99613,0.22222
1.77387,-1,1.42126,0.03584
-1.29234,-1,-1.60047,0.34262
1.46354,-1,1.72343,0.05376
0.50928,-1,0.81691,0.15651
-0.08810,-1,-0.99613,0.15890
0.61368,-1,0.51474,0.12784
-0.36739,-1,-0.39178,0.14576
-1.10836,-1,-1.29830,0.29845
-1.45525,-1,-1.60047,0.42533
-0.21999,-1,1.72343,0.04886
-0.47601,-1,-0.39178,0.13369
0.53721,-1,0.81691,0.11529
-0.18973,-1,-0.69395,0.16183
0.90495,-1,0.51474,0.10382
0.45497,-1,0.21256,0.10155
-1.63718,-1,0.81691,0.10036
-0.75530,-1,-0.99613,0.18877
-1.29838,-1,-1.60047,0.32975
-0.73659,-1,-0.69395,0.19940
0.39291,-1,-0.08961,0.13728
1.27734,1,1.42126,0.04779
-0.66394,-1,-0.08961,0.19833
2.23936,-1,1.72343,0.01912
1.41699,-1,0.51474,0.06213
1.92903,-1,1.72343,0.05006
0.44757,-1,0.81691,0.08471
1.51009,-1,-0.08961,0.06810
-1.21304,-1,-0.99613,0.27706
-0.41394,-1,-0.39178,0.20789
-1.00357,-1,-0.69395,0.21732
0.68772,-1,-0.08961,0.08590
-1.44113,-1,-1.60047,0.24361
0.67220,-1,0.21256,0.08961
-1.30280,-1,-1.60047,0.33668
-1.43647,1,-1.60047,0.32485
-0.09974,-1,0.51474,0.10155
-1.05011,1,-0.99613,0.43250
0.61014,-1,0.21256,0.10992
0.96701,-1,1.11908,0.06798
-1.39148,-1,-1.60047,0.28196
-0.15017,-1,-0.39178,0.18519
0.48601,-1,1.72343,0.07885
0.55583,-1,0.81691,0.08244
1.47905,-1,1.11908,0.06201
0.65669,-1,1.11908,0.10992
-0.49463,1,-0.69395,0.33082
0.94374,-1,1.42126,0.05376
-1.63958,-1,-1.90264,0.33094
-0.71915,-1,-0.39178,0.16249
-0.28981,-1,-0.39178,0.17551
0.06706,-1,0.51474,0.10394
-0.15058,-1,-0.69395,0.18638
0.92046,-1,0.81691,0.09200
-1.05632,-1,-0.99613,0.22103
-1.33717,-1,-0.69395,0.36798
-0.42170,-1,-0.39178,0.17443
0.90690,-1,0.21256,0.12783
0.05155,1,0.21256,0.21744
-0.91202,-1,-0.99613,0.17503
-0.48960,-1,-0.99613,0.19833
-0.21223,-1,-0.39178,0.17551
2.22384,-1,2.02560,0.04659
-0.44498,-1,-0.99613,0.17443
-0.77315,1,-0.69395,0.22330
0.52480,-1,0.81691,0.10394
0.92900,-1,1.11908,0.09438
-0.86306,-1,-1.29830,0.37540
-0.08810,-1,0.21256,0.13369
2.17729,-1,1.72343,0.02867
0.06706,1,0.51474,0.12784
-0.28981,-1,-0.08961,0.13967
-0.79417,-1,-0.99613,0.22091
-0.76306,-1,-0.99613,0.26523
-1.27510,1,-0.69395,0.21016
-0.62574,-1,-0.39178,0.13859
0.09810,-1,-0.69395,0.21135
-1.18200,-1,-1.29830,0.37861
-0.58773,-1,-0.69395,0.18757
-0.27057,-1,-0.99613,0.21625
0.00500,-1,0.21256,0.10633
-0.55359,-1,-0.08961,0.11708
0.14465,-1,0.81691,0.10992
1.23079,-1,0.51474,0.13381
-0.39843,1,-0.39178,0.13859
0.16016,-1,-0.08961,0.11577
-0.55359,1,0.81691,0.10370
1.61870,-1,1.42126,0.05603
-0.24326,-1,0.51474,0.13381
-0.40192,-1,-0.39178,0.17443
0.25326,1,-0.69395,0.31780
-0.52721,-1,-0.99613,0.18746
1.89800,-1,0.51474,0.07395
1.63422,-1,1.72343,0.05018
-0.08810,-1,-0.08961,0.13381
0.19120,-1,1.72343,0.08005
0.61014,-1,0.21256,0.10394
-0.38757,-1,-0.39178,0.17551
-0.47601,-1,-0.08961,0.15173
-1.13545,-1,-0.99613,0.18746
-0.71651,1,-0.39178,0.17551
-0.32085,-1,-0.39178,0.21744
1.13769,-1,1.42126,0.08005
-0.55359,1,-0.39178,0.18746
0.37739,-1,0.81691,0.09200
-1.39923,-1,-1.60047,0.33082
1.15321,-1,0.81691,0.07706
2.36349,-1,1.72343,0.04301
-0.21999,-1,-0.69395,0.13740
-0.24326,-1,0.21256,0.15173
0.56789,-1,0.81691,0.08602
-0.44342,-1,-0.99613,0.22939
0.17568,-1,-0.08961,0.15161
-0.69324,-1,-0.99613,0.18746
0.95150,-1,0.51474,0.07395
-1.56216,-1,-1.90264,0.42640
-0.86392,-1,-0.69395,0.24134
-0.95702,-1,-1.29830,0.34289
-0.97944,-1,-0.69395,0.19940
1.63422,-1,1.11908,0.05257
0.65669,-1,-0.99613,0.12784
-0.38291,-1,-0.39178,0.17324
-0.04155,-1,0.81691,0.12186
-0.24326,-1,-0.69395,0.22330
0.45497,-1,0.21256,0.09677
-0.00914,-1,-0.69395,0.20550
-0.01052,-1,0.51474,0.09797
1.46354,-1,1.72343,0.03572
0.16016,-1,0.21256,0.13620
-1.20528,-1,-0.99613,0.19594
0.01276,-1,0.21256,0.09558
1.04460,-1,0.51474,0.08124
-0.65910,-1,0.51474,0.13381
-0.89495,-1,-1.29830,0.24134
0.20981,-1,-0.08961,0.13859
2.31694,-1,1.72343,0.03823
0.51704,-1,1.72343,0.06691
1.46354,-1,0.81691,0.06201
-1.10830,-1,-1.29830,0.18160
0.31533,-1,0.81691,0.14217
1.66525,-1,1.72343,0.03823
-0.42359,-1,-0.99613,0.24612
-0.44498,-1,0.21256,0.17563
-1.44558,-1,-0.99613,0.19701
-1.21841,-1,-1.60047,0.28184
-0.98999,-1,-0.99613,0.23513
-0.22775,1,0.51474,0.10992
-0.11913,-1,-0.08961,0.12545
0.28429,-1,-0.08961,0.09785
0.98253,-1,0.81691,0.10992
-1.63958,-1,-1.60047,0.37861
0.57259,-1,0.81691,0.10992
-0.47601,-1,0.51474,0.12783
1.37044,-1,0.81691,0.06810
0.21995,-1,-0.99613,0.16249
0.74978,-1,0.81691,0.13381
-1.05011,-1,-1.29830,0.18757
0.78858,-1,1.11908,0.07646
-1.42724,-1,-1.60047,0.30693
1.24631,-1,1.11908,0.06213
0.68772,-1,1.11908,0.09797
-1.48575,-1,-1.60047,0.36559
0.91891,-1,-0.69395,0.13728
2.02213,-1,1.72343,0.04898
-1.47682,-1,-1.60047,0.42533
0.06706,-1,0.21256,0.12784
-0.24326,-1,-0.99613,0.29510
-0.72427,1,-0.08961,0.13978
-0.92598,-1,-0.99613,0.18996
-0.73602,-1,-0.99613,0.24122
-1.38923,-1,-1.60047,0.24612
0.50463,-1,-0.69395,0.11589
-0.44498,-1,0.21256,0.17443
1.10666,-1,0.51474,0.13978
0.14465,-1,-0.08961,0.15054
0.62565,-1,0.21256,0.10992
0.36963,-1,-0.39178,0.17551
-0.87943,-1,-0.99613,0.22330
-0.84840,-1,-0.99613,0.16953
-1.00845,-1,-1.29830,0.26870
-1.63819,-1,-1.90264,0.33692
-1.08135,-1,-0.99613,0.20538
-1.40870,1,-0.99613,0.40251
0.92046,-1,0.51474,0.07407
0.06706,-1,0.81691,0.11888
-1.63819,1,-1.60047,0.27109
1.54112,-1,1.42126,0.05496
-0.31619,-1,-0.39178,0.16953
-1.51561,-1,-1.90264,0.49211
0.68772,-1,0.51474,0.08124
-0.94150,-1,-0.39178,0.21744
-0.24326,-1,-0.08961,0.13978
0.79633,-1,0.21256,0.17563
-0.01052,-1,0.21256,0.10753
0.34636,-1,0.51474,0.09498
0.37739,-1,0.21256,0.09904
-0.11913,-1,-0.99613,0.16965
-0.94150,1,-0.99613,0.26762
-1.32263,1,-1.60047,0.26999
-0.05707,-1,-0.39178,0.13142
0.47049,-1,0.51474,0.10992
-0.73668,-1,-0.99613,0.22939
-0.76461,-1,-0.08961,0.10992
0.92046,-1,1.11908,0.07407
-0.51418,-1,-0.99613,0.16249
-1.05958,-1,-1.60047,0.23489
-1.56216,-1,-1.90264,0.41338
-0.86204,-1,-0.08961,0.17324
-0.18120,-1,-0.69395,0.14217
-0.41394,-1,-0.69395,0.24612
-0.19285,-1,-0.08961,0.13860
-0.09586,-1,0.21256,0.11350
1.07532,-1,-0.08961,0.08590
-0.57066,-1,-0.99613,0.19023
-0.86195,-1,-0.99613,0.21697
-0.36352,-1,-0.99613,0.20908
0.51704,-1,1.11908,0.10275
-1.50009,-1,-1.90264,0.42545
-1.26381,-1,-1.29830,0.19946
-0.49153,1,-0.39178,0.33692
-0.45273,1,-0.69395,0.30084
1.23079,-1,0.51474,0.07049
1.30837,-1,1.11908,0.12784
1.75059,-1,1.42126,0.04898
-1.11238,-1,-0.99613,0.17443
-0.84840,-1,-0.99613,0.17443
0.48601,-1,0.81691,0.08232
-1.41940,-1,0.81691,0.10753
1.77387,-1,0.51474,0.04421
0.67220,-1,0.51474,0.08590
-0.07258,-1,-0.39178,0.13620
-0.31199,-1,0.51474,0.11470
-1.23631,1,-0.99613,0.42294
0.62565,-1,1.11908,0.10155
1.26958,-1,0.81691,0.07885
0.81806,-1,0.21256,0.14803
0.96701,-1,1.72343,0.06571
-1.17269,-1,-0.99613,0.20538
0.16792,-1,0.51474,0.09558
-0.05707,1,-0.39178,0.13369
-0.70875,-1,-0.39178,0.15173
1.15321,-1,0.81691,0.10992
1.69628,-1,1.42126,0.06810
-0.53497,-1,-0.69395,0.14576
1.15321,-1,1.11908,0.08005
-0.99115,-1,-0.99613,0.18638
1.35492,-1,0.81691,0.05018
0.40742,-1,-0.69395,0.13977
0.33084,-1,0.81691,0.12784
1.15321,-1,0.21256,0.08590
0.67220,-1,1.11908,0.08351
1.23079,-1,1.11908,0.06571
-0.98163,-1,-0.99613,0.17769
0.34636,-1,-0.08961,0.10275
1.15321,-1,1.42126,0.05974
0.28429,-1,-0.08961,0.15771
-0.87827,-1,-0.69395,0.18160
0.71875,-1,1.11908,0.07993
-0.25951,-1,-0.39178,0.16953
1.72421,-1,0.81691,0.11577
0.76530,-1,2.02560,0.07527
-0.27430,1,0.81691,0.28303
-0.05707,1,1.72343,0.08124
0.78082,-1,0.21256,0.08602
0.19120,-1,-0.39178,0.18148
0.32308,-1,0.21256,0.10275
1.15321,-1,1.11908,0.05795
1.35492,-1,1.72343,0.03465
1.24631,1,2.02560,0.05735
-0.86702,-1,-0.99613,0.22222
0.57910,-1,0.51474,0.13728
0.17568,-1,0.51474,0.14576
-0.87168,-1,-0.99613,0.28315
-1.50164,-1,-1.60047,0.42533
-1.25164,-1,-1.60047,0.27109
-0.16568,-1,0.21256,0.21027
1.41699,-1,0.51474,0.05364
0.12913,-1,-0.08961,0.12067
-0.05707,-1,-0.39178,0.13978
0.59462,-1,0.81691,0.11529
-0.15017,-1,0.21256,0.10992
-0.73979,-1,-0.08961,0.14098
-1.45354,-1,-1.60047,0.40263
-0.56371,-1,-1.29830,0.19355
2.08419,-1,2.02560,0.04421
-0.50704,-1,-0.39178,0.18638
0.29981,-1,-0.08961,0.08602
-0.24326,-1,-0.08961,0.17551
-0.80185,-1,-0.69395,0.28315
-1.27620,-1,-1.60047,0.32497
0.67220,-1,-0.08961,0.09916
0.05155,-1,-0.39178,0.14815
-0.32085,-1,-0.39178,0.19343
-0.08810,-1,-0.39178,0.22222
-1.49184,-1,-1.60047,0.28196
-1.59863,-1,-1.60047,0.30585
0.51704,-1,0.81691,0.13381
-1.63815,-1,-0.08961,0.14564
-0.89526,-1,-0.99613,0.23405
-0.46049,-1,-0.08961,0.11589
0.45497,-1,0.81691,0.09797
0.99805,-1,1.72343,0.07993
-1.28494,-1,-1.60047,0.37849
0.99805,1,1.72343,0.01434
0.88943,-1,0.51474,0.07766
0.22223,-1,0.21256,0.06213
0.87060,-1,0.81691,0.09797
-0.67772,1,-0.69395,0.19833
0.61790,-1,0.81691,0.09200
1.54112,-1,1.72343,0.05615
-0.28981,-1,-0.69395,0.21744
-1.38870,-1,-1.60047,0.30406
5.34263,-1,-0.99613,0.18160
0.73427,-1,0.21256,0.09797
-0.39843,-1,-0.39178,0.16965
0.38842,-1,1.11908,0.06798
-0.16568,-1,0.21256,0.09188
1.24631,-1,1.72343,0.05137
-0.93141,-1,-0.99613,0.24122
0.74978,-1,-0.08961,0.11589
-0.83973,-1,-1.29830,0.21135
0.03603,-1,0.51474,0.10980
-0.35334,-1,-0.99613,0.25914
-1.44401,-1,-1.60047,0.32712
0.88943,-1,0.51474,0.08710
0.61014,-1,1.11908,0.07646
-1.63198,-1,-1.90264,0.48491
-0.35556,-1,-0.99613,0.26986
1.41699,-1,1.72343,0.04421
0.68772,-1,0.81691,0.07766
0.25326,-1,0.81691,0.16965
2.22384,-1,1.72343,0.04182
0.88943,-1,0.81691,0.07049
1.88248,-1,1.42126,0.05615
-1.08445,-1,-1.60047,0.31888
1.85145,-1,1.42126,0.05257
0.11361,-1,0.21256,0.09797
1.40147,-1,0.51474,0.07049
-0.33636,-1,0.21256,0.19952
0.38515,-1,-0.08961,0.12784
1.69628,-1,0.51474,0.06750
-0.36739,-1,-0.08961,0.12664
-1.55053,-1,-1.60047,0.30693
2.39452,-1,0.21256,0.08590
-0.64030,-1,-0.39178,0.15054
0.81185,-1,1.42126,0.07395
0.06706,-1,0.51474,0.12772
0.92046,-1,0.81691,0.08005
-0.92181,-1,-1.29830,0.18746
-0.63660,-1,-0.99613,0.23297
-0.21378,-1,0.21256,0.11577
-1.63760,-1,-0.39178,0.21135
-1.63656,-1,1.11908,0.06691
-0.85497,-1,-0.99613,0.20748
0.40842,-1,0.81691,0.10753
-0.08965,-1,-0.69395,0.15412
-1.58698,-1,-1.29830,0.22342
-0.40619,-1,-0.39178,0.17443
-0.53807,-1,-0.69395,0.19833
-0.78634,-1,-0.08961,0.19713
-0.19671,-1,-0.08961,0.12772
0.03603,-1,0.81691,0.09797
-0.27430,-1,0.81691,0.12186
0.90495,-1,0.81691,0.06571
0.96701,-1,0.21256,0.08363
-1.16702,-1,-0.99613,0.25914
1.23079,-1,0.81691,0.06211
0.08258,-1,0.51474,0.12186
-1.48457,-1,-1.90264,0.44432
-0.48537,-1,-0.99613,0.25329
-1.41009,-1,0.21256,0.08004
-0.45242,-1,-0.99613,0.20550
0.17337,-1,0.21256,0.10872
0.26878,-1,1.42126,0.07885
1.13769,-1,1.42126,0.06810
0.63031,-1,0.21256,0.08363
0.82737,-1,0.81691,0.10382
0.92046,-1,0.81691,0.10036
-1.00308,-1,-0.99613,0.19824
-0.56911,-1,-0.69395,0.21864
-0.78634,-1,-0.08961,0.22342
0.59462,-1,1.11908,0.09188
0.40439,-1,0.81691,0.07407
-0.53905,-1,-0.99613,0.17551
0.61014,-1,0.51474,0.10382
1.80490,-1,0.81691,0.05615
0.37739,-1,0.81691,0.13381
-0.27430,1,-0.69395,0.20550
-1.28302,-1,-1.60047,0.26989
1.32389,-1,0.81691,0.06332
1.04390,-1,0.81691,0.07993
0.33084,-1,1.11908,0.10036
-1.52419,-1,-1.60047,0.43663
2.05316,-1,0.51474,0.08005
-0.35188,-1,-0.08961,0.10992
-0.39205,-1,-1.29830,0.18746
0.03628,-1,-0.08961,0.13130
0.09810,-1,0.81691,0.09200
0.92046,-1,1.11908,0.06810
-1.63601,-1,1.11908,0.04421
-1.30987,-1,-0.69395,0.17443
-1.25639,-1,-1.60047,0.32975
-1.36122,-1,-1.29830,0.24719
0.18344,-1,-0.39178,0.16368
1.02469,-1,-0.08961,0.13381
-1.40699,-1,-1.29830,0.24731
-0.04155,-1,0.21256,0.12186
-1.63958,-1,-1.90264,0.25806
-1.53080,1,-1.60047,0.20944
-1.36044,-1,-1.29830,0.33692
-1.05011,-1,-1.29830,0.28196
0.06706,-1,-0.39178,0.16965
2.13074,-1,1.42126,0.08590
0.24705,-1,-0.08961,0.13967
2.23936,-1,1.72343,0.06213
-1.45477,-1,-1.60047,0.48387
1.66991,-1,1.72343,0.04419
-0.56962,-1,-1.29830,0.28184
-0.49463,-1,-0.69395,0.20896
1.07563,-1,1.72343,0.06093
-1.60870,-1,-1.90264,0.41087
-1.32103,-1,-1.60047,0.28652
-0.24326,-1,-0.08961,0.13381
-0.66846,-1,-0.99613,0.23417
0.37739,-1,0.51474,0.10394
-0.08810,-1,-0.69395,0.13381
-0.04155,-1,0.51474,0.11828
-1.63738,-1,0.51474,0.15054
-0.49153,-1,-0.08961,0.19952
-1.26734,-1,-0.99613,0.21744
0.53256,-1,1.42126,0.12784
0.95061,-1,1.11908,0.06798
-0.42946,-1,-0.69395,0.18041
2.68933,-1,1.72343,0.03226
-0.72427,-1,0.51474,0.16846
2.08419,-1,1.72343,0.03465
-0.73979,1,-0.39178,0.16965
-0.11137,-1,0.21256,0.13967
1.57991,-1,0.51474,0.06691
-1.48613,1,-1.60047,0.56870
0.00500,-1,0.81691,0.10382
-1.01908,-1,-0.99613,0.17551
0.92046,-1,0.51474,0.12186
-0.86392,1,0.81691,0.10394
-0.47601,-1,-1.29830,0.15771
0.98253,-1,1.11908,0.09797
-0.47444,1,-0.08961,0.18746
-0.47601,-1,-0.69395,0.15161
-1.43027,1,-1.29830,0.25329
2.70485,-1,1.11908,0.03226
0.78082,-1,0.81691,0.07993
-1.16632,-1,-1.29830,0.30585
-0.08810,1,1.11908,0.18519
0.99805,-1,1.11908,0.04421
0.28429,-1,0.51474,0.10382
1.07563,-1,0.21256,0.06213
-0.63196,-1,-1.29830,0.20538
-1.48613,-1,-1.60047,0.26404
-0.75229,1,-0.69395,0.35364
-1.10636,-1,-0.99613,0.19343
-0.91047,1,-1.60047,0.26523
-0.16568,-1,0.21256,0.11947
-1.32204,-1,-1.60047,0.37754
-0.39843,-1,-0.39178,0.14576
-1.25752,-1,-0.99613,0.20550
-0.75686,-1,-0.69395,0.18507
0.74978,-1,-0.69395,0.13978
-0.67088,-1,-0.69395,0.19940
0.96701,-1,0.81691,0.08244
0.44489,-1,2.02560,0.10275
-1.23273,-1,-1.60047,0.32485
-0.00229,-1,0.21256,0.11565
-0.62031,1,0.51474,0.09200
-0.09120,-1,0.21256,0.12174
0.61014,-1,0.21256,0.14922
2.20600,-1,0.81691,0.07993
-1.34648,-1,-1.60047,0.37754
-0.01052,-1,-0.69395,0.13381
-0.28205,-1,-0.08961,0.13381
0.82737,-1,-0.08961,0.07873
0.53256,-1,0.51474,0.12664
-0.55359,-1,-0.99613,0.17443
1.15321,-1,0.81691,0.07766
-0.85616,-1,-0.69395,0.19355
-0.46446,-1,-0.39178,0.19817
-1.39754,-1,-1.60047,0.34283
0.23387,-1,-0.08961,0.15161
1.34717,-1,0.51474,0.06798
0.35257,-1,-0.08961,0.14815
0.59462,-1,-0.99613,0.16249
-1.37751,-1,-0.69395,0.18638
0.12603,-1,0.51474,0.07407
0.04767,-1,0.51474,0.14456
-1.30326,-1,-1.60047,0.27826
1.44182,-1,0.51474,0.06332
-0.51480,-1,-0.39178,0.18160
0.69548,-1,0.51474,0.07527
0.26102,-1,0.51474,0.07766
-1.43802,-1,-1.60047,0.28196
-1.28286,1,-1.29830,0.43238
-0.00276,-1,-0.39178,0.13680
-1.63958,-1,-1.90264,0.34875
0.82737,-1,1.72343,0.06810
-1.56216,-1,-1.90264,0.28674
-1.03305,-1,-0.69395,0.17324
0.07793,-1,-0.69395,0.13967
-1.01750,-1,-0.99613,0.19940
-0.09120,-1,-0.99613,0.16726
0.45497,1,2.02560,0.05615
-1.50087,-1,-1.60047,0.37157
1.33941,-1,0.81691,0.11470
